SampDate,SampTime,SampleMethod,ForkLength,TagCode,RaceByTag
"1993-05-21","20:00:00.0000000",2,80,"063138","Fall"
"1993-05-22","00:00:00.0000000",2,86,"0601140313","Fall"
"1993-05-22","02:00:00.0000000",2,71,"063138","Fall"
"1993-05-22","22:00:00.0000000",2,88,"0601140312","Fall"
"1993-05-23","02:00:00.0000000",2,87,"066341","Fall"
"1993-05-23","02:00:00.0000000",2,91,"0601140310","Fall"
"1993-05-23","04:00:00.0000000",2,78,"063135","Fall"
"1993-05-23","22:00:00.0000000",2,84,"063136","Fall"
"1993-05-24","12:00:00.0000000",2,87,"0601140313","Fall"
"1993-05-25","10:00:00.0000000",2,90,"063136","Fall"
"1993-05-26","02:00:00.0000000",2,89,"0601140312","Fall"
"1993-05-26","06:00:00.0000000",2,91,"063135","Fall"
"1993-05-26","20:00:00.0000000",2,90,"0601140312","Fall"
"1993-05-27","08:00:00.0000000",2,86,"0601141103","Fall"
"1993-05-29","16:00:00.0000000",2,86,"066343","Fall"
"1993-05-29","16:00:00.0000000",2,99,"066343","Fall"
"1993-05-29","20:00:00.0000000",2,92,"066343","Fall"
"1993-05-29","20:00:00.0000000",2,100,"066343","Fall"
"1993-05-29","22:00:00.0000000",2,104,"063135","Fall"
"1993-05-30","06:00:00.0000000",2,96,"066344","Fall"
"1993-05-30","16:00:00.0000000",2,91,"063138","Fall"
"1993-05-30","22:00:00.0000000",2,99,"066343","Fall"
"1993-05-31","00:00:00.0000000",2,99,"066344","Fall"
"1993-05-31","18:00:00.0000000",2,99,"066344","Fall"
"1993-11-11","18:00:00.0000000",2,161,"065763","Fall"
"1993-11-29","00:00:00.0000000",2,164,"064517","Fall"
"1993-11-30","18:00:00.0000000",2,193,"064516","Fall"
"1993-12-01","08:00:00.0000000",2,182,"064516","Fall"
"1993-12-01","08:00:00.0000000",2,194,"064518","Fall"
"1993-12-01","10:00:00.0000000",2,188,"064516","Fall"
"1993-12-01","16:00:00.0000000",2,179,"064516","Fall"
"1993-12-02","10:00:00.0000000",2,190,"064516","Fall"
"1993-12-02","12:00:00.0000000",2,183,"064516","Fall"
"1993-12-02","14:00:00.0000000",2,178,"064516","Fall"
"1993-12-02","14:00:00.0000000",2,180,"064517","Fall"
"1993-12-02","14:00:00.0000000",2,181,"064516","Fall"
"1993-12-02","14:00:00.0000000",2,183,"064516","Fall"
"1993-12-02","14:00:00.0000000",2,189,"064517","Fall"
"1993-12-02","14:00:00.0000000",2,194,"064516","Fall"
"1993-12-03","06:00:00.0000000",2,190,"064516","Fall"
"1993-12-03","06:00:00.0000000",2,183,"064516","Fall"
"1993-12-06","08:00:00.0000000",2,190,"064516","Fall"
"1993-12-06","12:00:00.0000000",2,130,"064521","LateFall"
"1993-12-06","14:00:00.0000000",2,182,"064516","Fall"
"1993-12-06","18:00:00.0000000",2,152,"064521","LateFall"
"1993-12-07","08:00:00.0000000",2,173,"064516","Fall"
"1993-12-07","08:00:00.0000000",2,180,"065763","Fall"
"1993-12-08","06:00:00.0000000",2,155,"064516","Fall"
"1993-12-08","08:00:00.0000000",2,177,"064517","Fall"
"1993-12-08","12:00:00.0000000",2,174,"064516","Fall"
"1993-12-08","16:00:00.0000000",2,139,"064521","LateFall"
"1993-12-08","20:00:00.0000000",2,172,"065762","Fall"
"1993-12-10","02:00:00.0000000",2,160,"064521","LateFall"
"1993-12-10","08:00:00.0000000",2,187,"064516","Fall"
"1993-12-10","18:00:00.0000000",2,128,"064521","LateFall"
"1993-12-12","18:00:00.0000000",2,188,"065763","Fall"
"1993-12-16","14:00:00.0000000",2,180,"064517","Fall"
"1993-12-16","16:00:00.0000000",2,174,"064517","Fall"
"1993-12-16","18:00:00.0000000",2,190,"064517","Fall"
"1993-12-17","08:00:00.0000000",2,172,"064516","Fall"
"1993-12-17","08:00:00.0000000",2,176,"064516","Fall"
"1993-12-17","08:00:00.0000000",2,176,"064517","Fall"
"1993-12-17","08:00:00.0000000",2,183,"064516","Fall"
"1993-12-18","14:00:00.0000000",2,182,"064518","Fall"
"1993-12-18","16:00:00.0000000",2,167,"064518","Fall"
"1993-12-18","16:00:00.0000000",2,175,"064517","Fall"
"1993-12-18","18:00:00.0000000",2,175,"064516","Fall"
"1993-12-18","18:00:00.0000000",2,179,"064517","Fall"
"1993-12-18","18:00:00.0000000",2,180,"064517","Fall"
"1993-12-18","18:00:00.0000000",2,181,"064518","Fall"
"1993-12-18","18:00:00.0000000",2,185,"064516","Fall"
"1993-12-19","18:00:00.0000000",2,204,"064516","Fall"
"1993-12-19","18:00:00.0000000",2,162,"064521","LateFall"
"1993-12-19","18:00:00.0000000",2,177,"064516","Fall"
"1993-12-19","20:00:00.0000000",2,170,"064517","Fall"
"1993-12-20","10:00:00.0000000",2,167,"064516","Fall"
"1993-12-20","10:00:00.0000000",2,172,"064516","Fall"
"1993-12-20","16:00:00.0000000",2,181,"064516","Fall"
"1993-12-23","20:00:00.0000000",2,184,"064516","Fall"
"1993-12-25","00:00:00.0000000",2,163,"064517","Fall"
"1993-12-27","00:00:00.0000000",2,145,"064521","LateFall"
"1993-12-27","06:00:00.0000000",2,128,"064521","LateFall"
"1993-12-28","18:00:00.0000000",2,190,"064517","Fall"
"1993-12-29","06:00:00.0000000",2,166,"064517","Fall"
"1993-12-29","18:00:00.0000000",2,197,"064517","Fall"
"1994-01-07","08:00:00.0000000",2,190,"065763","Fall"
"1994-01-07","12:00:00.0000000",2,196,"064517","Fall"
"1994-01-13","06:00:00.0000000",2,198,"064517","Fall"
"1994-01-13","08:00:00.0000000",2,180,"065763","Fall"
"1994-01-13","08:00:00.0000000",2,185,"064516","Fall"
"1994-01-19","12:00:00.0000000",2,183,"064516","Fall"
"1994-01-26","00:00:00.0000000",2,162,"053316","LateFall"
"1994-01-27","12:00:00.0000000",2,193,"064517","Fall"
"1994-01-27","12:00:00.0000000",2,206,"064516","Fall"
"1994-01-27","16:00:00.0000000",2,175,"053411","LateFall"
"1994-01-28","06:00:00.0000000",2,201,"064516","Fall"
"1994-01-28","12:00:00.0000000",2,177,"064517","Fall"
"1994-01-28","14:00:00.0000000",2,170,"064517","Fall"
"1994-01-29","16:00:00.0000000",2,206,"064516","Fall"
"1994-01-29","18:00:00.0000000",2,186,"064517","Fall"
"1994-01-31","10:00:00.0000000",2,192,"064516","Fall"
"1994-01-31","14:00:00.0000000",2,198,"064517","Fall"
"1994-01-31","22:00:00.0000000",2,198,"064516","Fall"
"1994-02-01","06:00:00.0000000",2,184,"064518","Fall"
"1994-02-01","12:00:00.0000000",2,196,"064517","Fall"
"1994-02-01","14:00:00.0000000",2,182,"064517","Fall"
"1994-02-01","16:00:00.0000000",2,138,"053413","LateFall"
"1994-02-01","18:00:00.0000000",2,189,"064517","Fall"
"1994-02-02","06:00:00.0000000",2,190,"064517","Fall"
"1994-02-02","08:00:00.0000000",2,188,"053415","LateFall"
"1994-02-02","08:00:00.0000000",2,190,"064516","Fall"
"1994-02-02","14:00:00.0000000",2,172,"053415","LateFall"
"1994-02-03","06:00:00.0000000",2,178,"064516","Fall"
"1994-02-03","18:00:00.0000000",2,139,"053413","LateFall"
"1994-02-03","20:00:00.0000000",2,185,"053409","LateFall"
"1994-02-03","22:00:00.0000000",2,210,"064516","Fall"
"1994-02-04","00:00:00.0000000",2,155,"053415","LateFall"
"1994-02-05","18:00:00.0000000",2,175,"053408","LateFall"
"1994-02-06","04:00:00.0000000",2,163,"053316","LateFall"
"1994-02-06","06:00:00.0000000",2,153,"053413","LateFall"
"1994-02-06","16:00:00.0000000",2,169,"053411","LateFall"
"1994-02-06","18:00:00.0000000",2,165,"053409","LateFall"
"1994-02-06","22:00:00.0000000",2,165,"053413","LateFall"
"1994-02-06","22:00:00.0000000",2,176,"053408","LateFall"
"1994-02-07","02:00:00.0000000",2,183,"053409","LateFall"
"1994-02-07","04:00:00.0000000",2,171,"053317","LateFall"
"1994-02-07","04:00:00.0000000",2,192,"053415","LateFall"
"1994-02-07","06:00:00.0000000",2,184,"064517","Fall"
"1994-02-07","20:00:00.0000000",2,175,"065763","Fall"
"1994-02-08","04:00:00.0000000",2,179,"064516","Fall"
"1994-02-08","04:00:00.0000000",2,188,"064516","Fall"
"1994-02-08","04:00:00.0000000",2,190,"064516","Fall"
"1994-02-08","04:00:00.0000000",2,191,"064516","Fall"
"1994-02-08","04:00:00.0000000",2,192,"064517","Fall"
"1994-02-08","08:00:00.0000000",2,167,"053408","LateFall"
"1994-02-08","12:00:00.0000000",2,178,"064516","Fall"
"1994-02-08","12:00:00.0000000",2,218,"064516","Fall"
"1994-02-08","22:00:00.0000000",2,195,"064518","Fall"
"1994-02-09","00:00:00.0000000",2,188,"053415","LateFall"
"1994-02-09","16:00:00.0000000",2,176,"064518","Fall"
"1994-02-10","08:00:00.0000000",2,198,"064517","Fall"
"1994-02-10","08:00:00.0000000",2,155,"064516","Fall"
"1994-02-10","14:00:00.0000000",2,172,"064518","Fall"
"1994-02-11","08:00:00.0000000",2,188,"064518","Fall"
"1994-02-11","12:00:00.0000000",2,193,"064516","Fall"
"1994-02-11","12:00:00.0000000",2,201,"064517","Fall"
"1994-02-11","14:00:00.0000000",2,202,"064516","Fall"
"1994-02-12","16:00:00.0000000",2,168,"064516","Fall"
"1994-02-12","16:00:00.0000000",2,181,"064517","Fall"
"1994-02-12","18:00:00.0000000",2,187,"064516","Fall"
"1994-02-12","18:00:00.0000000",2,193,"064516","Fall"
"1994-02-12","20:00:00.0000000",2,186,"064620","Fall"
"1994-02-12","20:00:00.0000000",2,174,"064516","Fall"
"1994-02-12","20:00:00.0000000",2,162,"064517","Fall"
"1994-02-13","04:00:00.0000000",2,187,"064517","Fall"
"1994-02-13","06:00:00.0000000",2,180,"064517","Fall"
"1994-02-13","06:00:00.0000000",2,182,"064516","Fall"
"1994-02-13","12:00:00.0000000",2,185,"064516","Fall"
"1994-02-13","16:00:00.0000000",2,212,"064516","Fall"
"1994-02-13","16:00:00.0000000",2,181,"064517","Fall"
"1994-02-13","16:00:00.0000000",2,194,"064516","Fall"
"1994-02-13","18:00:00.0000000",2,178,"064516","Fall"
"1994-02-13","18:00:00.0000000",2,186,"064516","Fall"
"1994-02-13","18:00:00.0000000",2,188,"065763","Fall"
"1994-02-13","18:00:00.0000000",2,200,"064517","Fall"
"1994-02-13","20:00:00.0000000",2,175,"064517","Fall"
"1994-02-13","20:00:00.0000000",2,197,"064620","Fall"
"1994-02-13","22:00:00.0000000",2,170,"064516","Fall"
"1994-02-14","02:00:00.0000000",2,155,"064516","Fall"
"1994-02-14","04:00:00.0000000",2,176,"064517","Fall"
"1994-02-14","06:00:00.0000000",2,182,"064517","Fall"
"1994-02-14","12:00:00.0000000",2,202,"064516","Fall"
"1994-02-14","12:00:00.0000000",2,175,"064517","Fall"
"1994-02-14","12:00:00.0000000",2,180,"064516","Fall"
"1994-02-14","12:00:00.0000000",2,182,"064516","Fall"
"1994-02-14","12:00:00.0000000",2,184,"064517","Fall"
"1994-02-14","12:00:00.0000000",2,189,"064517","Fall"
"1994-02-14","14:00:00.0000000",2,172,"064516","Fall"
"1994-02-14","16:00:00.0000000",2,180,"064516","Fall"
"1994-02-14","16:00:00.0000000",2,181,"064517","Fall"
"1994-02-14","16:00:00.0000000",2,178,"064517","Fall"
"1994-02-14","18:00:00.0000000",2,169,"064518","Fall"
"1994-02-14","18:00:00.0000000",2,192,"064620","Fall"
"1994-02-14","18:00:00.0000000",2,193,"064517","Fall"
"1994-02-14","18:00:00.0000000",2,198,"064517","Fall"
"1994-02-14","20:00:00.0000000",2,197,"064516","Fall"
"1994-02-14","22:00:00.0000000",2,183,"064517","Fall"
"1994-02-15","02:00:00.0000000",2,175,"064517","Fall"
"1994-02-15","02:00:00.0000000",2,178,"064517","Fall"
"1994-02-15","04:00:00.0000000",2,159,"064516","Fall"
"1994-02-15","04:00:00.0000000",2,181,"064517","Fall"
"1994-02-15","04:00:00.0000000",2,189,"064517","Fall"
"1994-02-15","06:00:00.0000000",2,170,"064516","Fall"
"1994-02-15","06:00:00.0000000",2,185,"064517","Fall"
"1994-02-15","06:00:00.0000000",2,190,"064518","Fall"
"1994-02-15","08:00:00.0000000",2,184,"064516","Fall"
"1994-02-15","08:00:00.0000000",2,184,"064621","Fall"
"1994-02-15","08:00:00.0000000",2,179,"064517","Fall"
"1994-02-15","14:00:00.0000000",2,206,"064517","Fall"
"1994-02-15","16:00:00.0000000",2,171,"064516","Fall"
"1994-02-15","16:00:00.0000000",2,180,"064516","Fall"
"1994-02-15","16:00:00.0000000",2,187,"064516","Fall"
"1994-02-15","16:00:00.0000000",2,202,"064516","Fall"
"1994-02-15","16:00:00.0000000",2,212,"064517","Fall"
"1994-02-15","18:00:00.0000000",2,163,"064516","Fall"
"1994-02-15","18:00:00.0000000",2,203,"064517","Fall"
"1994-02-15","18:00:00.0000000",2,201,"064518","Fall"
"1994-02-15","18:00:00.0000000",2,177,"064516","Fall"
"1994-02-15","18:00:00.0000000",2,189,"064516","Fall"
"1994-02-15","18:00:00.0000000",2,182,"064516","Fall"
"1994-02-15","20:00:00.0000000",2,182,"064517","Fall"
"1994-02-15","20:00:00.0000000",2,191,"064516","Fall"
"1994-02-15","20:00:00.0000000",2,212,"064518","Fall"
"1994-02-16","08:00:00.0000000",2,208,"064517","Fall"
"1994-02-16","08:00:00.0000000",2,173,"064516","Fall"
"1994-02-16","08:00:00.0000000",2,183,"064517","Fall"
"1994-02-16","12:00:00.0000000",2,181,"064517","Fall"
"1994-02-16","18:00:00.0000000",2,220,"064517","Fall"
"1994-02-16","18:00:00.0000000",2,167,"064516","Fall"
"1994-02-16","18:00:00.0000000",2,184,"064517","Fall"
"1994-02-16","18:00:00.0000000",2,189,"064516","Fall"
"1994-02-16","18:00:00.0000000",2,195,"064517","Fall"
"1994-02-16","20:00:00.0000000",2,197,"064516","Fall"
"1994-02-16","22:00:00.0000000",2,190,"064516","Fall"
"1994-02-17","02:00:00.0000000",2,161,"064517","Fall"
"1994-02-17","02:00:00.0000000",2,185,"064516","Fall"
"1994-02-17","04:00:00.0000000",2,186,"064517","Fall"
"1994-02-17","06:00:00.0000000",2,181,"064517","Fall"
"1994-02-17","06:00:00.0000000",2,190,"064517","Fall"
"1994-02-17","06:00:00.0000000",2,181,"064516","Fall"
"1994-02-17","08:00:00.0000000",2,170,"064621","Fall"
"1994-02-17","18:00:00.0000000",2,184,"064517","Fall"
"1994-02-17","18:00:00.0000000",2,190,"064516","Fall"
"1994-02-17","20:00:00.0000000",2,163,"064517","Fall"
"1994-02-18","12:00:00.0000000",2,191,"064516","Fall"
"1994-02-18","16:00:00.0000000",2,193,"053413","LateFall"
"1994-02-18","16:00:00.0000000",2,201,"064517","Fall"
"1994-02-18","20:00:00.0000000",2,180,"064517","Fall"
"1994-02-18","20:00:00.0000000",2,194,"065763","Fall"
"1994-02-18","22:00:00.0000000",2,169,"064516","Fall"
"1994-02-18","22:00:00.0000000",2,185,"064516","Fall"
"1994-02-19","02:00:00.0000000",2,202,"064516","Fall"
"1994-02-19","04:00:00.0000000",2,195,"065763","Fall"
"1994-02-19","04:00:00.0000000",2,198,"064517","Fall"
"1994-02-19","04:00:00.0000000",2,194,"064516","Fall"
"1994-02-19","18:00:00.0000000",2,178,"064516","Fall"
"1994-02-19","18:00:00.0000000",2,186,"064517","Fall"
"1994-02-19","18:00:00.0000000",2,178,"053415","LateFall"
"1994-02-19","20:00:00.0000000",2,166,"064621","Fall"
"1994-02-20","04:00:00.0000000",2,170,"053415","LateFall"
"1994-02-20","04:00:00.0000000",2,184,"064517","Fall"
"1994-02-20","04:00:00.0000000",2,195,"064516","Fall"
"1994-02-20","06:00:00.0000000",2,196,"053415","LateFall"
"1994-02-20","06:00:00.0000000",2,170,"064517","Fall"
"1994-02-20","12:00:00.0000000",2,184,"064516","Fall"
"1994-02-20","14:00:00.0000000",2,175,"064516","Fall"
"1994-02-20","14:00:00.0000000",2,200,"053414","LateFall"
"1994-02-20","18:00:00.0000000",2,142,"053413","LateFall"
"1994-02-21","02:00:00.0000000",2,185,"064517","Fall"
"1994-02-21","06:00:00.0000000",2,224,"064518","Fall"
"1994-02-21","18:00:00.0000000",2,205,"064516","Fall"
"1994-02-21","18:00:00.0000000",2,157,"064521","LateFall"
"1994-02-21","18:00:00.0000000",2,184,"065762","Fall"
"1994-02-21","18:00:00.0000000",2,187,"064516","Fall"
"1994-02-21","20:00:00.0000000",2,170,"064516","Fall"
"1994-02-21","20:00:00.0000000",2,146,"053413","LateFall"
"1994-02-21","20:00:00.0000000",2,168,"064521","LateFall"
"1994-02-21","22:00:00.0000000",2,137,"053414","LateFall"
"1994-02-21","22:00:00.0000000",2,166,"053409","LateFall"
"1994-02-21","22:00:00.0000000",2,177,"053415","LateFall"
"1994-02-21","22:00:00.0000000",2,187,"053415","LateFall"
"1994-02-22","02:00:00.0000000",2,178,"065763","Fall"
"1994-02-22","04:00:00.0000000",2,202,"064516","Fall"
"1994-02-22","04:00:00.0000000",2,175,"064517","Fall"
"1994-02-22","04:00:00.0000000",2,178,"064517","Fall"
"1994-02-22","04:00:00.0000000",2,198,"064517","Fall"
"1994-02-22","10:00:00.0000000",2,182,"064516","Fall"
"1994-02-22","16:00:00.0000000",2,171,"064517","Fall"
"1994-02-22","16:00:00.0000000",2,195,"064517","Fall"
"1994-02-23","04:00:00.0000000",2,168,"064517","Fall"
"1994-02-23","08:00:00.0000000",2,175,"064517","Fall"
"1994-02-23","08:00:00.0000000",2,177,"064516","Fall"
"1994-02-23","08:00:00.0000000",2,186,"064517","Fall"
"1994-02-23","08:00:00.0000000",2,194,"064517","Fall"
"1994-02-24","14:00:00.0000000",2,189,"064516","Fall"
"1994-02-25","06:00:00.0000000",2,172,"064516","Fall"
"1994-02-25","06:00:00.0000000",2,162,"064518","Fall"
"1994-02-25","16:00:00.0000000",2,184,"064516","Fall"
"1994-02-26","04:00:00.0000000",2,202,"064518","Fall"
"1994-02-26","16:00:00.0000000",2,178,"064516","Fall"
"1994-02-26","16:00:00.0000000",2,182,"064517","Fall"
"1994-02-26","16:00:00.0000000",2,198,"064516","Fall"
"1994-02-27","00:00:00.0000000",2,174,"064517","Fall"
"1994-02-27","12:00:00.0000000",2,189,"064517","Fall"
"1994-02-27","12:00:00.0000000",2,179,"064518","Fall"
"1994-02-27","12:00:00.0000000",2,175,"064516","Fall"
"1994-02-27","20:00:00.0000000",2,181,"064517","Fall"
"1994-02-28","00:00:00.0000000",2,186,"064517","Fall"
"1994-02-28","02:00:00.0000000",2,166,"064517","Fall"
"1994-02-28","04:00:00.0000000",2,175,"064517","Fall"
"1994-02-28","04:00:00.0000000",2,205,"064516","Fall"
"1994-02-28","06:00:00.0000000",2,177,"064516","Fall"
"1994-02-28","06:00:00.0000000",2,206,"064516","Fall"
"1994-02-28","06:00:00.0000000",2,165,"064518","Fall"
"1994-02-28","08:00:00.0000000",2,160,"064521","LateFall"
"1994-02-28","08:00:00.0000000",2,179,"064516","Fall"
"1994-02-28","08:00:00.0000000",2,185,"064516","Fall"
"1994-02-28","08:00:00.0000000",2,223,"064518","Fall"
"1994-02-28","14:00:00.0000000",2,176,"064516","Fall"
"1994-02-28","14:00:00.0000000",2,190,"064517","Fall"
"1994-03-01","00:00:00.0000000",2,145,"053415","LateFall"
"1994-03-01","02:00:00.0000000",2,175,"064518","Fall"
"1994-03-01","04:00:00.0000000",2,149,"064521","LateFall"
"1994-03-01","06:00:00.0000000",2,190,"064518","Fall"
"1994-03-01","16:00:00.0000000",2,189,"064516","Fall"
"1994-03-01","18:00:00.0000000",2,182,"064516","Fall"
"1994-03-02","02:00:00.0000000",2,171,"053412","LateFall"
"1994-03-02","14:00:00.0000000",2,170,"064516","Fall"
"1994-03-02","14:00:00.0000000",2,167,"064521","LateFall"
"1994-03-02","18:00:00.0000000",2,165,"053316","LateFall"
"1994-03-02","18:00:00.0000000",2,170,"064517","Fall"
"1994-03-02","20:00:00.0000000",2,139,"053316","LateFall"
"1994-03-02","20:00:00.0000000",2,201,"064516","Fall"
"1994-03-03","00:00:00.0000000",2,185,"064517","Fall"
"1994-03-03","02:00:00.0000000",2,186,"064517","Fall"
"1994-03-03","06:00:00.0000000",2,196,"064516","Fall"
"1994-03-04","00:00:00.0000000",2,170,"064518","Fall"
"1994-03-04","00:00:00.0000000",2,182,"064518","Fall"
"1994-03-04","02:00:00.0000000",2,191,"064516","Fall"
"1994-03-04","02:00:00.0000000",2,171,"064516","Fall"
"1994-03-04","04:00:00.0000000",2,178,"064516","Fall"
"1994-03-05","00:00:00.0000000",2,181,"053415","LateFall"
"1994-03-05","00:00:00.0000000",2,190,"064516","Fall"
"1994-03-05","02:00:00.0000000",2,165,"064516","Fall"
"1994-03-05","02:00:00.0000000",2,190,"064516","Fall"
"1994-03-05","18:00:00.0000000",2,166,"064518","Fall"
"1994-03-06","02:00:00.0000000",2,156,"064518","Fall"
"1994-03-06","02:00:00.0000000",2,190,"065762","Fall"
"1994-03-06","04:00:00.0000000",2,185,"064516","Fall"
"1994-03-07","06:00:00.0000000",2,190,"064516","Fall"
"1994-03-07","20:00:00.0000000",2,162,"064516","Fall"
"1994-03-07","20:00:00.0000000",2,175,"064517","Fall"
"1994-03-08","00:00:00.0000000",2,185,"064517","Fall"
"1994-03-09","02:00:00.0000000",2,140,"053412","LateFall"
"1994-03-09","02:00:00.0000000",2,192,"065763","Fall"
"1994-03-09","04:00:00.0000000",2,173,"064516","Fall"
"1994-03-09","04:00:00.0000000",2,193,"064516","Fall"
"1994-03-09","06:00:00.0000000",2,182,"064517","Fall"
"1994-03-09","06:00:00.0000000",2,188,"064517","Fall"
"1994-03-09","16:00:00.0000000",2,184,"064517","Fall"
"1994-03-11","02:00:00.0000000",2,187,"064517","Fall"
"1994-03-12","02:00:00.0000000",2,161,"064516","Fall"
"1994-03-13","10:00:00.0000000",2,180,"064517","Fall"
"1994-03-14","04:00:00.0000000",2,199,"064516","Fall"
"1994-03-14","16:00:00.0000000",2,194,"064516","Fall"
"1994-03-14","20:00:00.0000000",2,170,"064516","Fall"
"1994-03-14","20:00:00.0000000",2,175,"064621","Fall"
"1994-03-14","20:00:00.0000000",2,191,"064516","Fall"
"1994-03-14","20:00:00.0000000",2,203,"064516","Fall"
"1994-03-15","02:00:00.0000000",2,205,"064517","Fall"
"1994-03-16","02:00:00.0000000",2,158,"064517","Fall"
"1994-03-16","02:00:00.0000000",2,166,"064518","Fall"
"1994-03-17","10:00:00.0000000",2,218,"064517","Fall"
"1994-03-17","20:00:00.0000000",2,175,"064516","Fall"
"1994-03-18","20:00:00.0000000",2,192,"064517","Fall"
"1994-03-19","16:00:00.0000000",2,182,"064517","Fall"
"1994-03-19","18:00:00.0000000",2,170,"064521","LateFall"
"1994-03-19","22:00:00.0000000",2,181,"064517","Fall"
"1994-03-20","22:00:00.0000000",2,165,"064517","Fall"
"1994-03-20","22:00:00.0000000",2,220,"064517","Fall"
"1994-03-21","02:00:00.0000000",2,188,"064517","Fall"
"1994-03-22","00:00:00.0000000",2,168,"064620","Fall"
"1994-03-22","12:00:00.0000000",2,190,"064516","Fall"
"1994-03-27","06:00:00.0000000",2,189,"064517","Fall"
"1994-03-28","10:00:00.0000000",2,180,"064517","Fall"
"1994-03-28","16:00:00.0000000",2,192,"064517","Fall"
"1994-03-30","04:00:00.0000000",2,183,"064518","Fall"
"1994-03-30","06:00:00.0000000",2,164,"064518","Fall"
"1994-03-31","16:00:00.0000000",2,194,"064516","Fall"
"1994-04-03","10:00:00.0000000",2,200,"064517","Fall"
"1994-04-03","12:00:00.0000000",2,189,"064517","Fall"
"1994-04-03","12:00:00.0000000",2,180,"064516","Fall"
"1994-04-03","16:00:00.0000000",2,178,"064517","Fall"
"1994-04-04","00:00:00.0000000",2,208,"064518","Fall"
"1994-04-04","06:00:00.0000000",2,205,"064517","Fall"
